1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
87.1258,120.882,33.9157,-99.3069,-80.5262,104.096,106.342,80.4246,89.7567,67.2212,41.4993,10.8096,109.438,103.962,-94.4195,9.67812,57.4197,-83.2183,110.416,-83.7764,-74.7348,35.1189,-104.281,35.2215,29.7516,29.6861,-79.3526,30.7909,43.6553,27.0426,79.1771
100.797,-149.464,121.527,71.1117,111.727,121.214,111.681,131.849,27.5231,61.0726,1.29451,90.1016,67.037,-84.3936,-92.7549,56.6552,36.2137,39.3032,39.834,39.8068,-74.3223,25.5658,4.2037,-42.6843,-67.6289,36.9829,-52.9178,157.95,98.6181,94.716,22.8609
12.2066,-72.9026,-76.9826,133.882,-66.5226,-89.3548,89.3374,105.471,121.602,121.046,88.9998,118.323,120.715,-81.7676,66.3342,40.6091,-72.9002,126.216,102.64,-73.772,39.2955,-86.4197,117.444,-77.4679,116.937,89.5099,124.355,33.3224,133.329,84.6207,-0.546442
39.7851,106.005,-0.936047,-35.9246,119.4,117.867,28.1424,114.131,103.653,71.1034,-1.06662,-65.5304,114.213,21.4107,-118.292,103.811,106.619,14.4178,-1.16593,-38.5546,21.2129,23.3742,99.6461,36.457,-95.5153,24.7977,41.5757,-86.5954,114.464,-58.0256,93.8747
-82.3489,-122.012,108.372,72.1319,90.9326,92.1228,32.193,75.9695,131.074,112.268,-112.773,108.345,103.687,22.0037,20.1296,79.2098,107.55,69.7335,28.5651,49.3672,43.2861,-159.5,-72.189,116.476,89.0861,-74.873,-90.8266,92.4354,80.5325,174.068,87.3919
109.825,50.5509,-90.0017,-2.07723,92.8291,130.773,42.0591,33.1118,108.866,102.98,108.209,95.7105,-88.4334,68.9337,21.9585,127.02,-72.4737,97.7451,150.373,103.354,41.5522,-96.9701,69.4597,34.4898,-45.432,-97.2192,-73.0141,-132.089,91.194,33.08,44.5362
111.342,108.708,NaN,132.171,-36.6973,78.8703,89.6246,106.601,115.918,120.621,-57.4637,92.3599,104.958,73.0892,89.6291,89.3845,15.4341,-16.2539,18.0146,107.494,97.6622,145.536,121.217,95.7728,-142.302,-43.3333,124.192,124.785,10.478,-134.446,-83.8331
110.542,-44.4508,NaN,128.562,91.6662,3.51739,95.019,132.768,-65.9923,122.982,68.5019,46.4851,-77.8865,-95.4484,105.127,106.195,-157.137,64.8164,146.722,143.299,37.2384,-75.5975,73.8298,152.548,121.356,45.7901,-40.1191,-85.5123,-91.6341,99.739,9.88421
142.796,NaN,NaN,123.762,114.154,106.436,120.704,92.2224,31.8434,114.116,125.154,-10.3271,113.235,67.6631,151.043,80.4678,-89.1824,39.8985,-119.012,145.509,64.7671,-52.288,95.7374,-67.3445,64.3991,113.972,-105.666,120.939,-93.3867,90.5498,175.231
-83.8824,NaN,NaN,107.648,108.437,95.287,107.829,119.18,120.432,120.804,120.64,85.6883,-71.9148,113.915,52.7616,80.0385,92.0058,53.3797,106.847,18.0251,69.2506,24.8268,69.6682,-81.9611,-81.2838,23.2312,20.8708,-122.811,-98.8879,107.508,103.525
86.3518,NaN,NaN,175.503,106.757,114.935,92.9592,-91.874,128.072,125.126,101.558,-79.2426,87.8099,37.4212,107.245,132.058,-93.6825,43.0631,73.7749,120.06,135.157,137.662,99.8018,80.4178,104.302,-75.3832,114.478,106.943,-74.5465,143.399,70.7643
106.251,NaN,NaN,120.759,80.4294,72.2699,90.0572,112.615,101.704,98.8099,128.595,101.482,0.117668,142.971,128.133,129.542,111.647,120.032,-82.2846,-97.9994,176.118,19.0844,-2.92711,113.026,152.738,91.8623,-96.8541,-82.4958,12.1089,84.1258,91.9942
15.9425,NaN,NaN,80.713,104.284,89.3604,-0.188618,110.295,-95.2258,40.9756,-91.4849,111.032,22.2312,111.459,19.552,113.483,-79.0662,108.216,-56.033,34.4848,-46.6149,16.0942,34.1741,95.9715,-81.2123,111.13,76.7588,65.0555,82.5285,31.0015,72.8428
82.8434,NaN,NaN,-68.4309,101.941,-84.1097,102.592,39.1915,-99.7646,103.825,8.96747,89.9688,0.929309,12.982,32.4508,120.916,110.217,-89.5756,68.0677,-100.312,26.3662,-96.8936,70.7315,124.998,-72.3336,21.7157,-74.1581,92.0988,76.6135,156.129,39.3401
