1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
NaN,NaN,NaN,19881203,19891218,NaN,19911117,NaN,NaN,NaN,19960102,NaN,19970826,19980708,NaN,NaN,20010924,20020623,20030506,20040715,20050905,20060613,20070713,20080820,20090916,20100811,20111220,20121029,NaN,NaN,NaN
NaN,NaN,NaN,19881219,19891225,NaN,19911202,NaN,NaN,NaN,19951227,NaN,19970827,19980717,NaN,NaN,20010912,20020828,20030508,20040718,20050910,20060616,20070702,20080816,20090921,20100808,20111115,20121029,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911203,NaN,NaN,NaN,19951227,NaN,19970826,19980720,NaN,NaN,20010915,20020625,20030514,20040727,20050907,20060616,20070713,20080818,20091015,20100803,20111115,20121108,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911206,NaN,NaN,NaN,19951227,NaN,19970908,19980805,NaN,NaN,20010920,20020623,20030512,20040720,20050830,20060619,20070706,20080820,20090928,20101115,20111202,20121108,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911211,NaN,NaN,NaN,19960108,NaN,19970908,19980910,NaN,NaN,20010921,20020624,20030510,20040725,20050826,20060623,20071008,20080818,20091012,20100920,20111222,20121118,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911212,NaN,NaN,NaN,19960107,NaN,19970914,19980720,NaN,NaN,20010920,20020626,20030518,20040717,20050830,20060626,20070922,20080924,20091001,20100901,20111130,20121118,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911215,NaN,NaN,NaN,NaN,NaN,19970917,19980724,NaN,NaN,20010922,20020703,20030517,20040719,20050906,20060625,20070712,20080828,20090928,20100910,20111222,20130122,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911216,NaN,NaN,NaN,NaN,NaN,19970924,19980724,NaN,NaN,20010922,20020627,20030521,20040730,20050919,20060627,20070711,20080828,20090928,20100808,20111217,20121218,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911222,NaN,NaN,NaN,NaN,NaN,19970929,19980727,NaN,NaN,20010925,20020706,20030526,20040730,20050903,20060803,20070801,20080828,20091001,20100811,20111217,20121204,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911231,NaN,NaN,NaN,NaN,NaN,19970929,19980726,NaN,NaN,20011002,20020702,20030519,20040728,20050904,20060701,20070713,20080908,20090929,20100917,20120109,20130212,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911228,NaN,NaN,NaN,NaN,NaN,19970927,19980724,NaN,NaN,20011004,20020723,20030523,20040729,20050909,20060626,20071010,20080908,20091002,20101006,20111222,20121204,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19911230,NaN,NaN,NaN,NaN,NaN,19971001,19980801,NaN,NaN,20011002,20020713,20030530,20040730,20050909,20060626,20070716,20080902,20091017,20100821,20111222,20121204,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,19920103,NaN,NaN,NaN,NaN,NaN,19970929,19980807,NaN,NaN,20011201,20020707,20030606,20040802,20051101,20060629,20070803,20080907,20091012,20100901,20111222,20121204,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971005,19980806,NaN,NaN,20011002,20020708,20030530,20040810,20050912,20060701,20070717,20080908,20091009,20100917,20120104,20121213,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971009,19980907,NaN,NaN,20011007,20020707,20030620,20040731,20050913,20060706,20070720,20080908,20091028,20100915,20111222,20121218,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971015,19980914,NaN,NaN,20011007,20020719,20030529,20040802,20050930,20060708,20070810,20080908,20091026,20100917,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971012,19980817,NaN,NaN,20011009,20020708,20030531,20040730,20051216,20060701,20070730,20080910,20091026,20100928,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971009,19980811,NaN,NaN,20011011,20020708,20030614,20040813,20050927,20060703,20070813,20080911,20091028,20100911,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971018,19980813,NaN,NaN,20011010,20020709,20030604,20040908,20051005,20060703,20070722,20081004,20091104,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971016,19980830,NaN,NaN,20011019,20020709,20030603,20040802,20050924,20060705,20070730,20080916,20091112,20101115,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19980109,19980816,NaN,NaN,20011021,20020711,20030614,20040803,20051009,20060703,20071015,20080915,20091103,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971023,19980829,NaN,NaN,20011027,20020715,20030606,20040804,20051011,20060712,20070725,20080923,20091108,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971022,19980827,NaN,NaN,20011019,20020716,20030607,20041003,20051001,20060706,20070723,20080929,20091108,20100920,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971019,19980829,NaN,NaN,20011024,20020715,20030610,20040809,20051002,20060708,20071002,20080929,20091109,20100920,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971019,19980831,NaN,NaN,20011021,20020715,20030608,20040812,20050929,20060704,20070724,20080929,20091109,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971023,19980910,NaN,NaN,20011023,20020716,20031010,20040810,20050929,20060704,20070802,20080929,20091116,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971128,19980902,NaN,NaN,20011115,20020716,20030615,20040815,20051006,20060707,20071010,20080928,20091113,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971026,19980924,NaN,NaN,20011102,20020717,20030619,20040815,20051007,20060707,20070802,20081006,20091113,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971031,19980912,NaN,NaN,20011114,20021202,20030616,20040816,20050929,20060717,20070810,20081006,20091113,20100928,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971102,19980903,NaN,NaN,20011112,20020723,20030616,20040817,20051006,20060711,20070801,20081017,20091122,20100930,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971106,19980909,NaN,NaN,20011109,20020723,20030618,20040819,20051016,20060713,20071005,20081006,20091116,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971108,19980907,NaN,NaN,20011115,20020721,20030621,20040817,20051006,20060711,20070827,20081006,20091120,20101012,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971130,19980914,NaN,NaN,20011114,20020728,20030620,20040823,20051022,20060719,20070815,20081103,20091205,20101006,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971112,19980916,NaN,NaN,20011116,20020726,20030703,20041021,20051006,20060717,20070803,20081016,20091127,20101012,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971112,19980916,NaN,NaN,20011119,20020731,20030626,20040912,20051011,20060713,20070827,20081016,20091208,20101006,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971128,19980916,NaN,NaN,20011123,20020721,20030624,20040901,20051017,20060712,20070817,20081112,20091122,20101012,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971128,19980918,NaN,NaN,20011121,20020729,20030628,20040831,20051014,20060714,20071021,20081020,20091122,20101012,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19980212,19981002,NaN,NaN,20011207,20020815,20030626,20040901,20051015,20060720,20070808,20081103,20091126,20101115,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971203,19980919,NaN,NaN,20011129,20020726,20030728,20040909,20051019,20060717,20070905,20081024,20091215,20101019,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971209,19980922,NaN,NaN,20011209,20020724,20030626,20040914,20051025,20060717,20070815,20081103,20091216,20101021,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971214,19980924,NaN,NaN,20011207,20020727,20030626,20040908,20051028,20060720,20070825,20081104,20091215,20101019,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971214,19981001,NaN,NaN,20011207,20020726,20030630,20040921,20051028,20060720,20070813,20081112,20091221,20101019,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19980216,19981002,NaN,NaN,20011205,20020726,20030626,20040913,20051209,20060721,20070812,20081112,20100113,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19980213,19981020,NaN,NaN,20011212,20020727,20030702,20040914,20051026,20060726,20070812,20081117,20091227,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971222,19981014,NaN,NaN,20011214,20020731,20030630,20041001,20051024,20060724,20070815,20081120,20091228,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971224,19981009,NaN,NaN,20011216,20020803,20030703,20040919,20051115,20060728,20070812,20081120,20091226,20101127,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19980112,19981007,NaN,NaN,20011219,20020730,20030807,20040919,20051104,20060822,20070813,20081120,20091227,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971231,19981018,NaN,NaN,20011218,20020803,20030901,20040930,20051113,20060727,20070824,20081124,NaN,20101105,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971223,19981017,NaN,NaN,20011218,20020801,20030705,20041003,20051111,20060807,20070821,20081120,NaN,20101111,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19971227,19981023,NaN,NaN,20011218,20020806,20030820,20041104,20051117,20060730,20070813,20081210,NaN,20101110,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981023,NaN,NaN,20011220,20020808,20030704,20041018,20051117,20060912,20070814,20081123,NaN,20101111,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981024,NaN,NaN,20011225,20020806,20030721,20041130,20051121,20060802,20070817,20081123,NaN,20101127,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981024,NaN,NaN,20011222,20020807,20030706,20041020,20051123,20060809,20071004,20081204,NaN,20101115,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981024,NaN,NaN,20020103,20020806,20030711,20041022,20060112,20060910,20071031,20081203,NaN,20101207,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981105,NaN,NaN,20011226,20020805,20030713,20041024,20051203,20060801,20070827,20081128,NaN,20101220,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981031,NaN,NaN,20011224,20020811,20030715,20041102,20051224,20060804,20070824,20081208,NaN,20101120,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981117,NaN,NaN,20011225,20020812,20030718,20041027,20051229,20060806,20070824,20081210,NaN,20101220,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981110,NaN,NaN,20011226,20020828,20030901,20041127,20051216,20061011,20070824,20081204,NaN,20101220,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981123,NaN,NaN,20011229,20020807,20030718,20041031,20051226,20060809,20070827,20081217,NaN,20101130,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981112,NaN,NaN,20011228,20020828,20030719,20041104,20060207,20060808,20071001,20081215,NaN,20101217,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981116,NaN,NaN,20020101,20020808,20030801,20041110,20051228,20060812,20070827,20081215,NaN,20101217,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981115,NaN,NaN,20020305,20020813,20030723,20041111,20060118,20061101,20070830,20090112,NaN,20101210,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981122,NaN,NaN,20011230,20020812,20030721,20041215,NaN,20060821,20070902,20081214,NaN,20101217,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981130,NaN,NaN,NaN,20020814,20030725,20041110,NaN,20060902,20070920,20090105,NaN,20101217,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981124,NaN,NaN,NaN,20020812,20030725,20041129,NaN,20060926,20071004,20090112,NaN,20101220,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981130,NaN,NaN,NaN,20020813,20030810,20041125,NaN,20060911,20070904,20081228,NaN,20101228,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981125,NaN,NaN,NaN,20020817,20030728,20041129,NaN,20060824,20070907,20081228,NaN,20101228,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981130,NaN,NaN,NaN,20020817,20030724,20041127,NaN,20061213,20070912,20090112,NaN,20110204,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981221,NaN,NaN,NaN,20020822,20030725,20041126,NaN,20060920,20071110,20090119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981221,NaN,NaN,NaN,20020820,20030725,20041128,NaN,20061010,20070911,20090116,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981221,NaN,NaN,NaN,20020819,20030801,20041130,NaN,20060913,20070910,20090119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981220,NaN,NaN,NaN,20020817,20031010,20041222,NaN,20060904,20070920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981230,NaN,NaN,NaN,20020818,20030731,20041206,NaN,20060831,20071007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19981231,NaN,NaN,NaN,20020904,20030727,20041207,NaN,20060911,20070919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020828,20030821,20041208,NaN,20060904,20070925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020920,20030731,20041210,NaN,20060907,20070920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021126,20030730,20041220,NaN,20061017,20070926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020824,20030802,20041222,NaN,20060913,20070924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020906,20030801,20050101,NaN,20061019,20071008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020828,20030825,20041218,NaN,20060918,20070924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020829,20030805,20041223,NaN,20060921,20071002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020906,20030825,20041219,NaN,20061005,20071001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020905,20031102,20041224,NaN,20060926,20071012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020901,20030808,20041228,NaN,20060928,20071210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020903,20030805,20041229,NaN,20061006,20071004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020906,20031012,NaN,NaN,20061012,20071010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020905,20030806,NaN,NaN,20061012,20071017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020906,20030807,NaN,NaN,20061014,20071026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020919,20030808,NaN,NaN,20061104,20071018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020912,20030824,NaN,NaN,20061026,20071016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020919,20030811,NaN,NaN,20061101,20071024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021202,20031105,NaN,NaN,20061101,20071024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020921,20030811,NaN,NaN,20061027,20071031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020926,20030818,NaN,NaN,20061024,20071116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020921,20030820,NaN,NaN,20061108,20071030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020930,20030821,NaN,NaN,20070104,20071027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021008,20030909,NaN,NaN,20061028,20071031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020924,20030825,NaN,NaN,20061104,20071101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020928,20030822,NaN,NaN,20061120,20071102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20020929,20031112,NaN,NaN,20061028,20071031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021007,20030824,NaN,NaN,20061107,20071201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021012,20030827,NaN,NaN,20061225,20071109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021016,20030825,NaN,NaN,20061101,20071110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021016,20030827,NaN,NaN,20061118,20071102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021015,20030826,NaN,NaN,20061110,20071104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021012,20030830,NaN,NaN,20061107,20071106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021111,20030912,NaN,NaN,20061112,20071121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021102,20030826,NaN,NaN,20061118,20071126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021016,20031020,NaN,NaN,20061120,20071118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021020,20030829,NaN,NaN,20061121,20071201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021025,20030827,NaN,NaN,20061121,20071202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20021113,20030830,NaN,NaN,20061130,20071127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
